FullName,Client Name,Client Province,Client District,ClientID,EmailAddress,MobilePhone,HomePhone,BusinessPhone,ConsentSMS,Status,Client Phone,Client EmailAddress,Client CCEmails,Client Status
Sister in charge,Denda Clinic,Midlands Province,Gokwe North,ZW070291,,,,263774150299.0,,active,+263774150299,,,active
Sister in charge,Goredema Clinic,Midlands Province,Gokwe North,ZW070292,,,,263774150313.0,,active,+263774150313,,,active
Sister in charge,Manyoni Clinic,Midlands Province,Gokwe South,ZW070293,,,,263774150419.0,,active,+263774150419,,,active
Sister in charge,Mtanke Clinic,Midlands Province,Gokwe South,ZW070294,,,,263774150436.0,,active,+263774150436,,,active
Sister in charge,Nenyunga Clinic,Midlands Province,Gokwe North,ZW070295,,,,263774150335.0,,active,+263774150335,,,active
Sister in charge,Sessami Clinic,Midlands Province,Gokwe South,ZW070296,,,,263774150451.0,,active,+263774150451,,,active
Sister in charge,Rubatsiro Clinic,Midlands Province,Gokwe North,ZW070298,,,,263774150340.0,,active,+263774150340,,,active
Sister in charge,Gunde Rural Health Centre,Midlands Province,Gweru,ZW070301,,,,263774150474.0,,active,+263774150474,,,active
Sister in charge,Kabanga Rural Health Centre,Midlands Province,Gweru,ZW070302,,,,263774150482.0,,active,+263774150482,,,active
Sister in charge,Mangwandi Rural Health Centre,Midlands Province,Gweru,ZW070303,,,,263774150494.0,,active,+263774150494,,,active
Sister in charge,Masvori Rural Health Centre,Midlands Province,Gweru,ZW070304,,,,263774150496.0,,active,+263774150496,,,active
Sister in charge,Ntabamhlope Rural Health Centre,Midlands Province,Gweru,ZW070306,,,,263774150499.0,,active,+263774150499,,,active
Sister in charge,Maphisa District Hospital,Matabeleland South,Matobo,ZW06050A,,,,263783285152.0,,inactive,+263783285152,,"chindoreadam@gmail.com, pamelaphiri2016@gmail.com",active
clinician in charge  clinician in charge,Maphisa District Hospital,Matabeleland South,Matobo,ZW06050A,maphisahospitallaboratory@gmail.com,,,,,active,+263783285152,,"chindoreadam@gmail.com, pamelaphiri2016@gmail.com",active
Sister in charge,Kezi Rural Hospital,Matabeleland South,Matobo,ZW06050B,,,,263774152051.0,,active,+263774152051,,,active
CLINICIAN IN CHARGE,Matobo Rural Hospital,Matabeleland South,Matobo,ZW06050C,chindoreadam@gmail.com,,,263783282925.0,,active,+263783282925,,,active
CLINICIAN IN CHARGE,Tshelanyemba Mission Hospital,Matabeleland South,Matobo,ZW06050D,chindoreadam@gmail.com,,,263774152033.0,,active,+263774152033,,,active
Sister in charge,St Joseph's Mission Hospital,Matabeleland South,Matobo,ZW06050E,,,,263783279377.0,,active,+263774152049,,,active
Sister in charge,St Joseph's Mission Hospital,Matabeleland South,Matobo,ZW06050E,,,,263774152049.0,,active,+263774152049,,,active
Sister in charge,Mbembeswane Rural Health Centre,Matabeleland South,Matobo,ZW060525,,,,263774152121.0,,active,+263774152121,,,active
Sister in charge,Gulati Clinic,Matabeleland South,Matobo,ZW060581,,,,263774152103.0,,active,+263774152103,,,active
Sister in charge /lab personnel  in charge,Matopo Clinic,Matabeleland South,Matobo,ZW060591,chindoreadam@gmail.com,,,263774152062.0,,active,+263774152062,,,active
Sister in charge,Bazha Clinic,Matabeleland South,Matobo,ZW060592,,,,263774152055.0,,active,+263774152055,,,active
Sister in charge,Masiye Camp Health Post,Matabeleland South,Matobo,ZW060593,,,,263774152134.0,,active,+263774152134,,,active
Sister in charge,Cyrene Mission Clinic,Matabeleland South,Matobo,ZW060594,,,,263774152124.0,,active,+263774152124,,,active
Sister in charge,Kumbudzi Clinic,Matabeleland South,Umzingwane,ZW060601,,,,263775284494.0,,active,+263775284494,,,active
Sister in charge,Mbizingwe Clinic,Matabeleland South,Umzingwane,ZW060602,,,,263775284502.0,,active,+263775284502,,,active
CLINICIAN IN CHARGE,Esigodini District Hospital,Matabeleland South,Umzingwane,ZW06060A,esigodinilab18@gmail.com,,,263783285151.0,,inactive,+263783285151,,,active
CLINICIAN  IN CHARGE,Esigodini District Hospital,Matabeleland South,Umzingwane,ZW06060A,esigodinilab18@gmail.com,,,,,active,+263783285151,,,active
Sister in charge,Esibomvu Clinc,Matabeleland South,Umzingwane,ZW060625,,,,263783285115.0,,active,+263783285115,,,active
Sister in charge,Habane Clinic,Matabeleland South,Umzingwane,ZW060626,,,,263775284497.0,,active,+263775284497,,,active
Sister in charge,Mawabeni Clinic,Matabeleland South,Umzingwane,ZW060627,,,,263783285114.0,,active,+263783285114,,,active
Sister in charge,Mhlahlandlela Clinic,Matabeleland South,Umzingwane,ZW060628,,,,263736708295.0,,active,+263736708295,,,active
Sister in charge,Nhlangano Clinic,Matabeleland South,Umzingwane,ZW060629,,,,263775284493.0,,active,+263775284493,,,active
Sister in charge,Nswazi Clinic,Matabeleland South,Umzingwane,ZW060630,,,,263783285113.0,,active,+263783285113,,,active
Sister in charge,Ntshamathe Clinic,Matabeleland South,Umzingwane,ZW060631,,,,263775284499.0,,active,+263775284499,,,active
Sister in charge,Irrisvale Clinic,Matabeleland South,Umzingwane,ZW060632,,,,263775284492.0,,active,+263775284492,,,active
Sister in charge,Mpisini Health Post,Matabeleland South,Umzingwane,ZW060633,,,,263775284495.0,,active,+263775284495,,,active
Sister in charge,How Mine Clinic,Matabeleland South,Umzingwane,ZW060676,,,,263775284504.0,,active,+263775284504,,,active
Sister in charge,Mzingwane High Clinic,Matabeleland South,Umzingwane,ZW060684,,,,263775284500.0,,active,+263775284500,,,active
Sister in charge,Ingwizi Rural Health Centre,Matabeleland South,Mangwe,ZW060703,,,,263774151971.0,,active,+263774151971,,,active
Sister in charge,Marula Clinic,Matabeleland South,Mangwe,ZW060705,,,,263774151977.0,,active,+263774151977,,,active
Sister in charge,Mayobodo Rural Health Centre,Matabeleland South,Mangwe,ZW060707,,,,263774151978.0,,active,+263774151978,,,active
Sister in charge,Bango Rural Health Centre,Matabeleland South,Mangwe,ZW060709,,,,263774151942.0,,active,+263774151942,,,active
CLINICIAN IN CHARGE,Nyamandlovu District Hospital,Matabeleland North,Umguza,ZW05070A,drmunepadi@gmail.com,,,263783283052.0,,active,+263783283052,,,active
Clinician in charge /lab-scientist in charge,Brady ZNA Clinic,Matabeleland North,Umguza,ZW050710,absolomdube@gmail.com,,,263783283046.0,,active,+263783283046,,,active
CLINICIAN IN CHARGE,ZRP Camp Hospital Bulawayo  ,Matabeleland North,Umguza,ZW050720,faithrusinga@gmail.com,263775575032.0,,263783283048.0,True,active,+263783283048,,,active
Sister in charge /lab personnel  in charge,Khami ZPS Clinic,Matabeleland North,Umguza,ZW050722,drmandovha@gmail.com,,,263783283043.0,,active,+263783283043,,,active
Sister in charge,Fingo Clinic,Matabeleland North,Umguza,ZW050726,,,,263774151407.0,,active,+263774151407,,,active
Sister in charge,Redwood Clinic,Matabeleland North,Umguza,ZW050728,,,,263774151411.0,,active,+263774151411,,,active
Sister in charge IN CHARGE,Ntabazinduna Clinic URDC Council,Matabeleland North,Umguza,ZW050729,drmunepadi@gmail.com,,,263774151397.0,,active,+263774151397,,,active
Sister in charge,Mbembesi Clinic,Matabeleland North,Umguza,ZW050733,,,,263774157463.0,,active,+263774157463,,,active
Sister in charge,Fairbridge ZRP Camp Clinic,Matabeleland North,Umguza,ZW050752,,,,263783283050.0,,active,+263783283050,,,active
Sister in charge,Portland Holdings(Unicem) Clinic,Matabeleland North,Umguza,ZW050753,,,,263783283058.0,,active,+263783283058,,,active
CLINICIAN IN CHARGE,Nkulumane Clinic,Bulawayo,,ZW090A10,hsdept@citybyo.co.zw,,,263783285107.0,,active,+263783285107,,esibanda@citybyo.co.zw,active
CLINICIAN IN CHARGE,PELANDABA CLINIC,Bulawayo,,ZW090A11,hsdept@citybyo.co.zw,,,263771120252.0,,active,+263771120252,,esibanda@citybyo.co.zw,active
Sister in charge,Princess Margaret Rose Clinic,Bulawayo,Northern Suburbs,ZW090A12,,,,263783283060.0,,active,+263783283060,,,active
Sister in charge,Pumula Old Clinic,Bulawayo,Emakhandeni,ZW090A13,,,,263783283074.0,,active,+263783283074,,,active
Sister in charge,Dr Shennan Clinic,Bulawayo,Nkulumane,ZW090A14,,,,263783283078.0,,active,+263783283078,,,active
CLINICIAN IN CHARGE,Nketa Clinic,Bulawayo,,ZW090A17,hsdept@citybyo.co.zw,,,263783283076.0,,active,+263783283076,,esibanda@citybyo.co.zw,active
CLINICIAN IN CHARGE,Northern Suburbs Clinic,Bulawayo,,ZW090A18,hsdept@citybyo.co.zw,,,263783285111.0,,active,+263783285111,,esibanda@citybyo.co.zw,active
Sister in charge,Cowdray Park Clinic,Bulawayo,Emakhandeni,ZW090A27,,,,263783283073.0,,active,+263783283073,,,active
Sister in charge,Maqhawe Clinic,Bulawayo,Nkulumane,ZW090A33,,,,263783283080.0,,active,+263783283080,,,active
CLINICIAN IN CHARGE,Pumula South Clinic,Bulawayo,,ZW090A35,hsdept@citybyo.co.zw,,,263783283075.0,,active,+263783283075,,esibanda@citybyo.co.zw,active
CLINICIAN IN CHARGE,Ingutsheni Central Hospitals,Bulawayo,Bulawayo,ZW090B0B,welly.mlilo@gmail.com,,,263783282869.0,,active,+263783282869,,,active
Sister in charge,New Geja Rural Health Centre,Mashonaland West,Sanyati,ZW040304,,,,263777146565.0,,active,+263777146565,,,active
Sister in charge,Jompani Rural Health Centre,Mashonaland West,Sanyati,ZW040305,,,,263777146550.0,,active,+263777146550,,,active
Sister in charge,Jondale Bumbe Rural Health Centre,Mashonaland West,Mhondoro,ZW040306,,,,263777146504.0,,active,+263777146504,,,active
Sister in charge,Kadoma ZPS Clinic,Mashonaland West,Sanyati,ZW040307,,,,263783282934.0,,active,+263783282934,,,active
Sister in charge,Muzvezve Rural Health Centre,Mashonaland West,Mhondoro,ZW040308,,,,263777146516.0,,active,+263777146516,,,active
Sister in charge,Nyabango Rural Health Centre,Mashonaland West,Sanyati,ZW040309,,,,263777146559.0,,active,+263777146559,,,active
Sister in charge,Kadoma General Hospital,Mashonaland West,Sanyati,ZW04030A,,,,263783282933.0,,active,+263783282933,,,active
OI CLINIC,Kadoma General Hospital,Mashonaland West,Sanyati,ZW04030A,,,,,,active,+263783282933,,,active
MALE MEDICAL WARD,Kadoma General Hospital,Mashonaland West,Sanyati,ZW04030A,,,,,,active,+263783282933,,,active
F C H,Kadoma General Hospital,Mashonaland West,Sanyati,ZW04030A,,,,,,active,+263783282933,,,active
MALE MEDICAL WARD,Kadoma General Hospital,Mashonaland West,Sanyati,ZW04030A,,,,,,inactive,+263783282933,,,active
FEMALE MEDICAL WARD,Kadoma General Hospital,Mashonaland West,Sanyati,ZW04030A,,,,,,active,+263783282933,,,active
Sister in charge,Ngezi (mhondoro) Rural Hospital,Mashonaland West,Mhondoro,ZW04030B,,,,263777146522.0,,active,+263777146522,,,active
Sister in charge,Sanyati Mission Hospital,Mashonaland West,Sanyati,ZW04030C,,,,263777146566.0,,active,+263777146566,,,active
Sister in charge,St Michaels Mission Hospital,Mashonaland West,Mhondoro,ZW04030D,,,,263783282877.0,,active,+263783282877,,,active
Sister in charge,Battlefields ZNA Camp Clinic,Mashonaland West,Mhondoro,ZW04030E,,,,263783282872.0,,active,+263783282872,,,active
Sister in charge,Rimuka FCH,Mashonaland West,Sanyati,ZW04030F,,,,263783282929.0,,active,+263783282929,,,active
RIMUKA MATERNITY,Rimuka FCH,Mashonaland West,Sanyati,ZW04030F,,,,,,active,+263783282929,,,active
Sister in charge,Nyamatani Rural Health Centre,Mashonaland West,Sanyati,ZW040310,,,,263777146712.0,,active,+263777146712,,,active
Sister in charge,Vere Rural Health Centre,Mashonaland West,Sanyati,ZW040311,,,,263777146724.0,,active,+263777146724,,,active
Sister in charge,Manyoni Rural Health Centre,Mashonaland West,Mhondoro,ZW040315,,,,263783282873.0,,active,+263783282873,,,active
Sister in charge,Chemukute Clinic,Mashonaland West,Sanyati,ZW040316,,,,263783282935.0,,active,+263783282935,,,active
Sister in charge,Twin Tops Clinic,Mashonaland West,Mhondoro,ZW040317,,,,263783282874.0,,active,+263783282874,,,active
Sister in charge,Chingondo RDC Clinic,Mashonaland West,Mhondoro,ZW040318,,,,263777146530.0,,active,+263777146530,,,active
Sister in charge,Blackmovale Clinic,Mashonaland West,Sanyati,ZW040320,,,,263777146547.0,,active,+263777146547,,,active
Sister in charge,Nyaonde Rural Health Centre,Mashonaland West,Sanyati,ZW040321,,,,263777146561.0,,active,+263777146561,,,active
Sister in charge,Mukarati RDC Clinic,Mashonaland West,Mhondoro,ZW040322,,,,263777146515.0,,active,+263777146515,,,active
Sister in charge,Zimplats Ngezi Mine Clinic,Mashonaland West,Mhondoro,ZW040323,,,,263783279386.0,,active,+263783279386,,,active
Sister in charge,Perseverance Army Clinic,Mashonaland West,Sanyati,ZW040324,,,,263777146549.0,,active,+263777146549,,,active
Sister in charge,Bururu RDC Clinic,Mashonaland West,Mhondoro,ZW040325,,,,263777146503.0,,active,+263777146503,,,active
Sister in charge,Chirikiti RDC Clinic,Mashonaland West,Sanyati,ZW040326,,,,263777146554.0,,active,+263777146554,,,active
Sister in charge,Manyewe RDC Clinic,Mashonaland West,Mhondoro,ZW040327,,,,263777146514.0,,active,+263777146514,,,active
Sister in charge,Murambwa RDC Clinic,Mashonaland West,Mhondoro,ZW040328,,,,263777146524.0,,active,+263777146524,,,active
Sister in charge,Muuyu RDC Clinic,Mashonaland West,Sanyati,ZW040329,,,,263777146556.0,,active,+263777146556,,,active
Sister in charge,Sanyati RDC Clinic,Mashonaland West,Sanyati,ZW040330,,,,263777146748.0,,active,+263777146748,,,active
Sister in charge,Ordoff RDC Clinic,Mashonaland West,Sanyati,ZW040346,,,,263777146533.0,,active,+263777146533,,,active
Sister in charge,Turf Estate RDC Clinic,Mashonaland West,Mhondoro,ZW040348,,,,263777146528.0,,active,+263777146528,,,active
Sister in charge,Rimuka Clinic,Mashonaland West,Sanyati,ZW040361,,,,263783282940.0,,active,+263783282940,,,active
Sister in charge,Weverly Clinic,Mashonaland West,Sanyati,ZW040362,,,,263783282936.0,,active,+263783282936,,,active
Sister in charge,Ngezi Clinic,Mashonaland West,Sanyati,ZW040363,,,,263783282931.0,,active,+263783282931,,,active
Sister in charge,Golden Valley Mine Clinic,Mashonaland West,Sanyati,ZW040377,,,,263777146542.0,,active,+263777146542,,,active
Sister in charge,Patchway RDC Clinic,Mashonaland West,Sanyati,ZW040379,,,,263777146538.0,,active,+263777146538,,,active
Sister in charge,Jairosi Jiri Clinic,Mashonaland West,Sanyati,ZW040381,,,,263783282984.0,,active,+263783282984,,,active
Sister in charge,Mafindifindi Clinic,Mashonaland West,Mhondoro,ZW040384,,,,263783282876.0,,active,+263783282876,,,active
Sister in charge,Chakari Clinic,Mashonaland West,Sanyati,ZW040389,,,,263783282932.0,,active,+263783282932,,,active
Sister in charge,Gache-Gache Rural Health Centre,Mashonaland West,Kariba,ZW040402,,,,263774161502.0,,active,+263774161502,,,active
Sister in charge,Kanyati Rural Health Centre,Mashonaland West,Kariba,ZW040403,,,,263774161505.0,,active,+263774161505,,,active
Sister in charge,Mola Clinic,Mashonaland West,Kariba,ZW040404,,,,263777146450.0,,active,+263777146450,,,active
Sister in charge,Negande Rural Health Centre,Mashonaland West,Kariba,ZW040405,,,,263783285154.0,,active,+263783285154,,,active
Sister in charge,Kariba Hospital,Mashonaland West,Kariba,ZW04040A,,,,263783285172.0,,active,+263783285172,,,active
Sister in charge,Chalala RDC Clinic,Mashonaland West,Kariba,ZW040425,,,,263777146460.0,,active,+263777146460,,,active
Sister in charge,Msampakaruma Clinic,Mashonaland West,Kariba,ZW040427,,,,263783282986.0,,active,+263783282986,,,active
Sister in charge,Siyakobvu rural hospital,Mashonaland West,Kariba,ZW040428,,,,263777146449.0,,active,+263777146449,,,active
Sister in charge,Mahombekombe Clinic,Mashonaland West,Kariba,ZW040462,,,,263783282993.0,,active,+263783282993,,,active
Sister in charge,Kasvisva RDC Clinic,Mashonaland West,Kariba,ZW040463,,,,263774161511.0,,active,+263774161511,,,active
Sister in charge,Mayovhe RDC clinic,Mashonaland West,Kariba,ZW040464,,,,263777146456.0,,active,+263777146456,,,active
Sister in charge,Chinhoyi ZPS Clinic,Mashonaland West,Makonde,ZW040501,,,,263783285157.0,,active,+263783285157,,,active
Sister in charge,Chinhoyi ZRP Camp Clinic,Mashonaland West,Makonde,ZW040502,,,,263783282989.0,,active,+263783282989,,,active
Sister in charge,Zvishavane District Hospital,,,ZW07070A,,,,263783283002.0,,inactive,+263783283002,,"ttmavurayi@gmail.com, epmakombe@gmail.com, zvishavanelaboratory2@gmail.com",active
clinician in charge  clinician in charge,Zvishavane District Hospital,,,ZW07070A,zvishavanelaboratory@gmail.com,,,,,inactive,+263783283002,,"ttmavurayi@gmail.com, epmakombe@gmail.com, zvishavanelaboratory2@gmail.com",active
clinician in charge  clinician in charge,Zvishavane District Hospital,,,ZW07070A,zvishavanelaboratory@gmail.com,,,,,active,+263783283002,,"ttmavurayi@gmail.com, epmakombe@gmail.com, zvishavanelaboratory2@gmail.com",active
clinician in charge  clinician in charge,Zvishavane District Hospital,,,ZW07070A,ttmavurayi@gmail.com,,,,,inactive,+263783283002,,"ttmavurayi@gmail.com, epmakombe@gmail.com, zvishavanelaboratory2@gmail.com",active
Sister in charge,Lundi Rural Hospital,Midlands Province,Zvishavane,ZW07070B,,,,263774151036.0,,active,+263774151036,,,active
Sister in charge,Shabane Mine Hospital,Midlands Province,Zvishavane,ZW07070C,,,,263783282997.0,,active,+263783282997,,,active
Sister in charge,Gudo Clinic,Midlands Province,Zvishavane,ZW070725,,,,263774151019.0,,active,+263774151019,,,active
Sister in charge,Mabasa Clinic,Midlands Province,Zvishavane,ZW070726,,,,263774151038.0,,active,+263774151038,,,active
Sister in charge,Mrowa Clinic,Midlands Province,Zvishavane,ZW070728,,,,263774151067.0,,active,+263774151067,,,active
Sister in charge,Mtambi Clinic,Midlands Province,Zvishavane,ZW070729,,,,263774151072.0,,active,+263774151072,,,active
Sister in charge,Welezi Clinic,Midlands Province,Zvishavane,ZW070730,,,,263774151084.0,,active,+263774151084,,,active
Sister in charge,Sabi Mine Clinic,Midlands Province,Zvishavane,ZW070776,,,,263783282996.0,,active,+263783282996,,,active
Sister in charge,Mimosa Mine Clinic,Midlands Province,Zvishavane,ZW070777,,,,263783283001.0,,active,+263783283001,,,active
CLINICIAN IN CHARGE,Zvishavane Medical Centre,Midlands Province,Zvishavane,ZW070778,epmakombe@gmail.com,,,263783282995.0,,active,+263783282995,,,active
Sister in charge,Zvishavane ZPS Clinic,Midlands Province,Zvishavane,ZW070780,,,,263783282998.0,,active,+263783282998,,,active
Sister in charge,Zvishavane ZRP Camp Clinic,Midlands Province,Zvishavane,ZW070785,,,,263783282999.0,,active,+263783282999,,,active
Sister in charge,Mhondongori Rural Health Centre,Midlands Province,Zvishavane,ZW070787,,,,263774151059.0,,active,+263774151059,,,active
Sister in charge sister in charge,Gokwe District Hospital,,,ZW07080A,henrychikara@gmail.com,,,263783285165.0,,inactive,+263783285165,,"henrychikara@gmail.com, austinmashoko@gmail.com",active
cinician in charge  clinician in charge,Gokwe District Hospital,,,ZW07080A,austinmashoko@gmail.com,,,,,inactive,+263783285165,,"henrychikara@gmail.com, austinmashoko@gmail.com",active
Laboratory  Laboratory department,Gokwe District Hospital,,,ZW07080A,gokwesouthlab@gmail.com,,,,,active,+263783285165,,"henrychikara@gmail.com, austinmashoko@gmail.com",active
Sister in charge,Chirorwe Rural Health Centre,Masvingo,Bikita,ZW080101,,,,263774149134.0,,active,+263774149134,,,active
Sister in charge,Dewure 1 Rural Health Centre,Masvingo,Bikita,ZW080102,,,,263774149136.0,,active,+263774149136,,,active
Sister in charge,Dewure 2 Rural Health Centre,Masvingo,Bikita,ZW080103,,,,263774149145.0,,active,+263774149145,,,active
Sister in charge,Mukanga Rural Health Centre,Masvingo,Bikita,ZW080104,,,,263774149451.0,,active,+263774149451,,,active
Sister in charge,Mukore Rural Health Centre,Masvingo,Bikita,ZW080105,,,,263774149463.0,,active,+263774149463,,,active
Sister in charge,Nyika Rural Health Centre,Masvingo,Bikita,ZW080106,,,,263774149516.0,,active,+263774149516,,,active
Sister in charge,Ngorima Rural Health Centre,Masvingo,Bikita,ZW080107,,,,263774149515.0,,active,+263774149515,,,active
Sister in charge,Muvava Clinic,Masvingo,Bikita,ZW080108,,,,263774149506.0,,active,+263774149506,,,active
Sister in charge,Bikita Rural Hospital,Masvingo,Bikita,ZW08010A,,,,263774149114.0,,active,+263774149114,,,active
Sister in charge,Chikuku Rural Hospital,Masvingo,Bikita,ZW08010B,,,,263774149132.0,,active,+263774149132,,,active
Clinician in charge /lab-scientist in charge,Mashoko Mission Hospital,Masvingo,Bikita,ZW08010C,masvingolaboratory@gmail.com,,,263774149436.0,,active,+263774149436,,,active
Sister in charge,Silveira Mission Hospital,Masvingo,Bikita,ZW08010D,,,,263774149519.0,,active,+263774149519,,,active
Sister in charge,Chitasa Clinic,Masvingo,Bikita,ZW080125,,,,263774149135.0,,active,+263774149135,,,active
Sister in charge,Hozvi Clinic,Masvingo,Bikita,ZW080126,,,,263774149425.0,,active,+263774149425,,,active
Sister in charge,Mandara Clinic,Masvingo,Bikita,ZW080127,,,,263774149430.0,,active,+263774149430,,,active
Sister in charge,Marozva Clinic,Masvingo,Bikita,ZW080128,,,,263774149434.0,,active,+263774149434,,,active
Sister in charge,Odzi Clinic,Masvingo,Bikita,ZW080129,,,,263783279374.0,,active,+263774149517,,,active
Sister in charge,Odzi Clinic,Masvingo,Bikita,ZW080129,,,,263774149517.0,,active,+263774149517,,,active
Sister in charge,Negovani Clinic,Masvingo,Bikita,ZW080130,,,,263774149508.0,,active,+263774149508,,,active
Sister in charge,Murwira Clinic,Masvingo,Bikita,ZW080131,,,,263774149479.0,,active,+263774149479,,,active
Sister in charge,Mungezi Rural Health Centre,Masvingo,Bikita,ZW080132,,,,263774149464.0,,active,+263774149464,,,active
Sister in charge,Mutikizizi Rural Health Centre,Masvingo,Bikita,ZW080133,,,,263774149485.0,,active,+263774149485,,,active
Sister in charge,Gangare Rural Health Centre,Masvingo,Bikita,ZW080134,,,,263774149406.0,,active,+263774149406,,,active
Sister in charge,Gava Rural Health Centre,Masvingo,Bikita,ZW080135,,,,263774149424.0,,active,+263774149424,,,active
Laboratory personnel in charge  Lab in charge,Bikita Minerals Clinic,Masvingo,Bikita,ZW080176,masvingolaboratory@gmail.com,,,263774149104.0,,active,+263774149104,,,active
Sister in charge,Chambuta Clinic,Masvingo,Chiredzi,ZW080201,,,,263774149960.0,,active,+263774149960,,,active
Sister in charge,Chilonga Rural Health Centre,Masvingo,Chiredzi,ZW080202,,,,263774149969.0,,active,+263774149969,,,active
Sister in charge,Chizvirizvi Rural Health Centre,Masvingo,Chiredzi,ZW080204,,,,263774150001.0,,active,+263774150001,,,active
Sister in charge,Dhavata Rural Health Centre,Masvingo,Chiredzi,ZW080205,,,,263774150010.0,,active,+263774150010,,,active
Sister in charge,Gezani Clinic,Masvingo,Chiredzi,ZW080206,,,,263783285138.0,,active,+263783285138,,,active
Sister in charge,Malipati Rural Health Centre,Masvingo,Chiredzi,ZW080207,,,,263783285135.0,,active,+263783285135,,,active
Sister in charge,Mhlanguleni Rural Health Centre,Masvingo,Chiredzi,ZW080208,,,,263774150017.0,,active,+263774150017,,,active
Sister in charge,Muteyo Rural Health Centre,Masvingo,Chiredzi,ZW080209,,,,263774150025.0,,active,+263774150025,,,active
Sister in charge /lab personnel  in charge,Chiredzi General Hospital,Masvingo,Chiredzi,ZW08020A,masvingolaboratory@gmail.com,,,263783282926.0,,active,+263783282926,,,active
Sister in charge,Chikombedzi Mission Hospital,Masvingo,Chiredzi,ZW08020B,,,,263774149968.0,,active,+263774149968,,,active
Sister in charge,Hippo Valley Estates Clinic,Masvingo,Chiredzi,ZW08020C,,,,263783285118.0,,active,+263783285118,,,active
Sister in charge,Colin Saunders Hospital,Masvingo,Chiredzi,ZW08020D,,,,263783285119.0,,active,+263783285119,,,active
Sister in charge,Nyangambe Rural Health Centre,Masvingo,Chiredzi,ZW080210,,,,263774150033.0,,active,+263774150033,,,active
Sister in charge,Faversham Clinic,Masvingo,Chiredzi,ZW080211,,,,263774150011.0,,active,+263774150011,,,active
Sister in charge,Old Boli Rural Health Centre,Masvingo,Chiredzi,ZW080212,,,,263774150035.0,,active,+263774150035,,,active
Sister in charge,Samu Clinic,Masvingo,Chiredzi,ZW080213,,,,263783285136.0,,active,+263783285136,,,active
Sister in charge,Pahlela Clinic,Masvingo,Chiredzi,ZW080214,,,,263774150039.0,,active,+263774150039,,,active
Sister in charge,Chiredzi ZPS Clinic,Masvingo,Chiredzi,ZW080217,,,,263783285134.0,,active,+263783285134,,,active
Sister in charge,Chiredzi ZRP Camp Clinic,Masvingo,Chiredzi,ZW080218,,,,263783285141.0,,active,+263783285141,,,active
Sister in charge,Chibvedziva Clinic,Masvingo,Chiredzi,ZW080225,,,,263774149963.0,,active,+263774149963,,,active
Sister in charge,Chipiwa Clinic,Masvingo,Chiredzi,ZW080226,,,,263774150000.0,,active,+263774150000,,,active
Sister in charge,St Joseph Clinic,Masvingo,Chiredzi,ZW080227,,,,263774150051.0,,active,+263774150051,,,active
Sister in charge,Dumisa Clinic,Masvingo,Chiredzi,ZW080228,,,,263783285137.0,,active,+263783285137,,,active
Sister in charge,Porepore Clinic,Masvingo,Chiredzi,ZW080229,,,,263774150042.0,,active,+263774150042,,,active
Sister in charge,Rupangwana Clinic,Masvingo,Chiredzi,ZW080230,,,,263774150048.0,,active,+263774150048,,,active
Sister in charge,Rutandare Clinic,Masvingo,Chiredzi,ZW080231,,,,263783282921.0,,active,+263783282921,,,active
Sister in charge,Chitsa Clinic,Masvingo,Chiredzi,ZW080232,,,,263774150049.0,,active,+263774150049,,,active
Sister in charge,Tshovani Ketter Polyclinic,Masvingo,Chiredzi,ZW080233,,,,263783285121.0,,active,+263783285121,,,active
Sister in charge,Makambe Clinic,Masvingo,Chiredzi,ZW080234,,,,263774150016.0,,active,+263774150016,,,active
Sister in charge,Chompani Clinic,Masvingo,Chiredzi,ZW080235,,,,263774150006.0,,active,+263774150006,,,active
Sister in charge,Mkwasine Clinic,Masvingo,Chiredzi,ZW080282,,,,263774150022.0,,active,+263774150022,,,active
Sister in charge,Zimbabwe Sugar Association Clinic,Masvingo,Chiredzi,ZW080284,,,,263783282927.0,,active,+263783282927,,,active
CLINICIAN IN CHARGE,Chiredzi NRZ Clinic,Masvingo,Chiredzi,ZW080285,masvingolaboratory@gmail.com,,,263783285140.0,,active,+263783285140,,,active
Sister in charge,Damarakanaka Clinic,Masvingo,Chiredzi,ZW080291,,,,263774150009.0,,active,+263774150009,,,active
Sister in charge,Chingele Clinic,Masvingo,Chiredzi,ZW080292,,,,263774149984.0,,active,+263774149984,,,active
Sister in charge,Chigwikwi Rural Health Centre,Masvingo,Chivi,ZW080302,,,,263774150115.0,,active,+263774150115,,,active
Sister in charge,Mandamabwe Rural Health Centre,Masvingo,Chivi,ZW080303,,,,263774150127.0,,active,+263774150127,,,active
Sister in charge,Ngundu Rural Health Centre,Masvingo,Chivi,ZW080304,,,,263774150132.0,,active,+263774150132,,,active
Sister in charge,Razi Rural Health Centre,Masvingo,Chivi,ZW080305,,,,263774150139.0,,active,+263774150139,,,active
Sister in charge,Takavarasha Rural Health Centre,Masvingo,Chivi,ZW080307,,,,263774150148.0,,active,+263774150148,,,active
Sister in charge,Nyahombe Rural Health Centre,Masvingo,Chivi,ZW080308,,,,263774150136.0,,active,+263774150136,,,active
Sister in charge,Chivi District Hospital,Masvingo,Chivi,ZW08030A,,,,263783282924.0,,active,+263783282924,,,active
Sister in charge,Chivi Rural Hospital,Masvingo,Chivi,ZW08030B,,,,263774150123.0,,active,+263774150123,,,active
